"domain_1","domain_2"
"PF01553","PF01790"
"PF01553","PF01795"
"PF01553","PF01807"
"PF01553","PF01842"
"PF01553","PF02096"
"PF01553","PF02224"
"PF01553","PF02357"
"PF01553","PF02367"
"PF01553","PF02390"
"PF01553","PF02527"
"PF01553","PF02739"
"PF01553","PF02772"
"PF01553","PF02773"
"PF01553","PF02904"
"PF01553","PF02911"
"PF01553","PF03033"
"PF01553","PF03054"
"PF01553","PF03118"
"PF01553","PF03120"
"PF01553","PF03452"
"PF01553","PF03462"
"PF01553","PF03772"
"PF01553","PF03796"
"PF01555","PF01555"
"PF01555","PF02321"
"PF01555","PF03841"
"PF01556","PF01556"
"PF01556","PF02188"
"PF01556","PF05036"
"PF01556","PF06723"
"PF01557","PF01557"
"PF01557","PF01849"
"PF01557","PF02330"
"PF01557","PF09298"
"PF01557","PF10370"
"PF01558","PF01558"
"PF01558","PF01855"
"PF01558","PF02775"
"PF01558","PF03797"
"PF01558","PF10371"
"PF01562","PF05986"
"PF01564","PF01564"
"PF01564","PF02045"
"PF01565","PF01565"
"PF01565","PF02873"
"PF01565","PF02913"
"PF01565","PF03148"
"PF01565","PF04030"
"PF01565","PF08031"
"PF01565","PF09129"
"PF01565","PF09265"
"PF01565","PF09330"
"PF01566","PF04969"
"PF01566","PF05002"
"PF01568","PF01967"
"PF01568","PF02391"
"PF01568","PF03453"
"PF01568","PF03454"
"PF01568","PF03892"
"PF01568","PF04324"
"PF01568","PF04879"
"PF01569","PF01569"
"PF01569","PF03171"
"PF01570","PF07686"
"PF01571","PF01571"
"PF01571","PF01597"
"PF01571","PF02347"
"PF01571","PF04267"
"PF01571","PF04268"
"PF01571","PF08669"
"PF01574","PF01909"
"PF01574","PF03540"
"PF01575","PF01575"
"PF01575","PF02036"
"PF01575","PF02801"
"PF01576","PF02736"
"PF01579","PF03177"
"PF01579","PF04108"
"PF01580","PF01580"
"PF01581","PF06840"
"PF01582","PF01582"
"PF01582","PF02394"
"PF01583","PF01583"
"PF01583","PF01747"
"PF01583","PF03144"
"PF01584","PF01584"
"PF01584","PF01627"
"PF01584","PF01739"
"PF01584","PF02518"
"PF01584","PF02895"
"PF01584","PF03705"
"PF01585","PF02100"
"PF01585","PF02735"
"PF01585","PF05022"
"PF01585","PF08607"
"PF01585","PF09295"
"PF01588","PF01588"
"PF01588","PF03147"
"PF01588","PF03483"
"PF01588","PF03484"
"PF01588","PF03950"
"PF01589","PF01589"
"PF01590","PF01590"
"PF01590","PF02518"
"PF01590","PF02896"
"PF01590","PF02954"
"PF01590","PF05524"
"PF01590","PF08446"
"PF01591","PF01591"
"PF01591","PF01749"
"PF01591","PF02598"
"PF01592","PF01592"
"PF01592","PF02887"
"PF01592","PF04324"
"PF01593","PF01593"
"PF01593","PF04433"
"PF01593","PF08449"
"PF01595","PF01709"
"PF01595","PF01765"
"PF01595","PF02096"
"PF01595","PF03054"
"PF01595","PF03462"
"PF01596","PF01596"
"PF01597","PF01597"
"PF01597","PF02347"
"PF01597","PF03099"
"PF01597","PF08669"
"PF01598","PF03134"
"PF01598","PF03198"
"PF01598","PF03798"
"PF01598","PF04321"
"PF01598","PF06432"
"PF01598","PF07690"
"PF01598","PF07983"
"PF01599","PF01655"
"PF01599","PF01667"
"PF01599","PF01780"
"PF01599","PF01798"
"PF01599","PF01864"
"PF01599","PF01866"
"PF01599","PF01871"
"PF01599","PF01873"
"PF01599","PF01896"
"PF01599","PF01902"
"PF01599","PF01907"
"PF01599","PF01912"
"PF01599","PF01916"
"PF01599","PF01920"
"PF01599","PF01922"
"PF01599","PF01946"
"PF01599","PF01974"
"PF01599","PF01981"
"PF01599","PF01982"
"PF01599","PF01984"
"PF01599","PF02002"
"PF01599","PF02005"
"PF01599","PF02150"
"PF01599","PF02359"
"PF01599","PF02475"
"PF01599","PF02732"
"PF01599","PF02933"
"PF01599","PF02996"
"PF01599","PF03367"
"PF01599","PF03463"
"PF01599","PF03464"
"PF01599","PF03465"
"PF01599","PF03587"
"PF01599","PF03835"
"PF01601","PF01601"
"PF01602","PF01602"
"PF01602","PF01749"
"PF01602","PF01916"
"PF01602","PF02882"
"PF01602","PF02883"
"PF01602","PF04053"
"PF01602","PF04136"
"PF01602","PF04560"
"PF01602","PF04563"
"PF01602","PF04733"
"PF01602","PF05008"
"PF01602","PF05234"
"PF01602","PF05739"
"PF01602","PF06375"
"PF01602","PF06883"
"PF01602","PF07687"
"PF01602","PF08698"
"PF01603","PF02985"
"PF01607","PF01607"
"PF01607","PF02146"
"PF01607","PF02921"
"PF01607","PF03661"
"PF01607","PF03803"
"PF01607","PF05365"
"PF01607","PF05383"
"PF01607","PF05387"
"PF01607","PF05482"
"PF01607","PF05964"
"PF01608","PF01608"
"PF01608","PF02205"
"PF01608","PF04366"
"PF01608","PF07651"
"PF01609","PF01609"
"PF01609","PF02281"
"PF01609","PF02914"
"PF01611","PF01611"
"PF01612","PF01612"
"PF01612","PF02739"
"PF01612","PF03167"
"PF01612","PF03725"
"PF01613","PF01613"
"PF01614","PF01614"
"PF01614","PF09339"
"PF01618","PF01618"
"PF01618","PF02472"
"PF01619","PF01619"
"PF01620","PF01620"
"PF01624","PF01624"
"PF01624","PF02212"
"PF01624","PF02259"
"PF01624","PF02260"
"PF01624","PF02518"
"PF01624","PF05188"
"PF01624","PF05190"
"PF01624","PF05192"
"PF01624","PF06068"
"PF01624","PF06071"
"PF01625","PF01625"
"PF01625","PF01641"
"PF01625","PF02861"
"PF01627","PF01627"
"PF01627","PF02518"
"PF01627","PF02895"
"PF01628","PF01628"
"PF01629","PF01862"
"PF01629","PF01878"
"PF01629","PF01886"
"PF01629","PF01889"
"PF01629","PF01893"
"PF01629","PF01897"
"PF01629","PF01901"
"PF01629","PF01903"
"PF01629","PF01913"
"PF01629","PF01930"
"PF01629","PF01934"
"PF01629","PF01936"
"PF01629","PF01944"
"PF01629","PF01947"
"PF01629","PF01956"
"PF01629","PF01959"
"PF01629","PF01976"
"PF01629","PF01983"
"PF01629","PF01988"
"PF01629","PF01993"
"PF01629","PF01995"
"PF01629","PF02001"
"PF01629","PF02007"
"PF01629","PF02289"
"PF01629","PF02552"
"PF01629","PF02593"
"PF01629","PF02596"
"PF01629","PF02655"
"PF01629","PF02697"
"PF01629","PF02741"
"PF01629","PF02778"
"PF01629","PF03598"
"PF01629","PF03599"
"PF01629","PF03686"
"PF01630","PF07686"
"PF01632","PF01649"
"PF01632","PF01653"
"PF01632","PF01668"
"PF01632","PF01709"
"PF01632","PF01715"
"PF01632","PF01743"
"PF01632","PF01746"
"PF01632","PF01765"
"PF01632","PF01782"
"PF01632","PF01790"
"PF01632","PF01795"
"PF01632","PF01807"
"PF01632","PF02096"
"PF01632","PF02224"
"PF01632","PF02357"
"PF01632","PF02367"
"PF01632","PF02390"
"PF01632","PF02410"
"PF01632","PF02473"
"PF01632","PF02527"
"PF01632","PF02575"
"PF01632","PF02739"
"PF01632","PF02767"
"PF01632","PF02768"
"PF01632","PF02873"
"PF01632","PF02904"
"PF01632","PF02911"
"PF01632","PF02912"
"PF01632","PF03033"
"PF01632","PF03054"
"PF01632","PF03118"
"PF01632","PF03120"
"PF01632","PF03461"
"PF01632","PF03462"
"PF01632","PF03471"
"PF01632","PF03602"
"PF01632","PF03652"
"PF01632","PF03717"
"PF01632","PF03772"
"PF01632","PF03796"
"PF01632","PF03840"
"PF01632","PF04427"
"PF01633","PF01633"
"PF01633","PF03435"
"PF01633","PF03647"
"PF01633","PF09219"
"PF01634","PF01634"
"PF01634","PF08029"
"PF01636","PF01636"
"PF01637","PF03008"
"PF01638","PF01638"
"PF01640","PF01640"
"PF01641","PF01641"
"PF01642","PF01642"
"PF01642","PF02310"
"PF01643","PF01643"
"PF01644","PF03142"
"PF01645","PF01645"
"PF01645","PF04897"
"PF01645","PF04898"
"PF01648","PF01648"
"PF01648","PF01765"
"PF01648","PF02096"
"PF01648","PF02222"
"PF01648","PF02390"
"PF01648","PF02801"
"PF01648","PF03462"
"PF01649","PF01653"
"PF01649","PF01668"
"PF01649","PF01746"
"PF01649","PF01765"
"PF01649","PF01790"
"PF01649","PF01795"
"PF01649","PF01807"
"PF01649","PF02096"
"PF01649","PF02224"
"PF01649","PF02357"
"PF01649","PF02367"
"PF01649","PF02390"
"PF01649","PF02527"
"PF01649","PF02575"
"PF01649","PF02739"
"PF01649","PF02767"
"PF01649","PF02768"
"PF01649","PF02873"
"PF01649","PF02904"
"PF01649","PF02911"
"PF01649","PF02912"
"PF01649","PF03033"
"PF01649","PF03118"
"PF01649","PF03120"
"PF01649","PF03461"
"PF01649","PF03462"
"PF01649","PF03471"
"PF01649","PF03602"
"PF01649","PF03652"
"PF01649","PF03717"
"PF01649","PF03772"
"PF01649","PF03796"
"PF01649","PF03840"
"PF01650","PF04114"
"PF01652","PF01652"
"PF01652","PF01912"
"PF01652","PF02045"
"PF01652","PF02732"
"PF01652","PF02854"
"PF01652","PF03104"
"PF01652","PF03194"
"PF01652","PF03392"
"PF01652","PF05383"
"PF01652","PF05456"
"PF01652","PF07541"
"PF01652","PF07544"
"PF01652","PF08490"
"PF01652","PF12152"
"PF01653","PF01653"
"PF01653","PF01668"
"PF01653","PF01709"
"PF01653","PF01715"
"PF01653","PF01743"
"PF01653","PF01746"
"PF01653","PF01765"
"PF01653","PF01782"
"PF01653","PF01790"
"PF01653","PF01795"
"PF01653","PF01807"
"PF01653","PF02096"
"PF01653","PF02224"
"PF01653","PF02357"
"PF01653","PF02367"
"PF01653","PF02390"
"PF01653","PF02410"
"PF01653","PF02473"
"PF01653","PF02527"
"PF01653","PF02575"
"PF01653","PF02739"
"PF01653","PF02767"
"PF01653","PF02768"
"PF01653","PF02873"
"PF01653","PF02904"
"PF01653","PF02911"
"PF01653","PF02912"
"PF01653","PF03033"
"PF01653","PF03054"
"PF01653","PF03118"
"PF01653","PF03119"
"PF01653","PF03120"
"PF01653","PF03461"
"PF01653","PF03462"
"PF01653","PF03471"
"PF01653","PF03602"
"PF01653","PF03652"
"PF01653","PF03717"
"PF01653","PF03772"
"PF01653","PF03796"
"PF01653","PF03840"
"PF01655","PF01667"
"PF01655","PF01780"
"PF01655","PF01798"
"PF01655","PF01864"
"PF01655","PF01866"
"PF01655","PF01870"
"PF01655","PF01871"
"PF01655","PF01873"
"PF01655","PF01875"
"PF01655","PF01877"
"PF01655","PF01896"
"PF01655","PF01902"
"PF01655","PF01907"
"PF01655","PF01912"
"PF01655","PF01916"
"PF01655","PF01920"
"PF01655","PF01922"
"PF01655","PF01946"
"PF01655","PF01971"
"PF01655","PF01974"
"PF01655","PF01981"
"PF01655","PF01982"
"PF01655","PF01984"
"PF01655","PF02002"
"PF01655","PF02005"
"PF01655","PF02006"
"PF01655","PF02150"
"PF01655","PF02359"
"PF01655","PF02475"
"PF01655","PF02598"
"PF01655","PF02676"
"PF01655","PF02732"
"PF01655","PF02933"
"PF01655","PF02996"
"PF01655","PF03029"
"PF01655","PF03367"
"PF01655","PF03463"
"PF01655","PF03464"
"PF01655","PF03465"
"PF01655","PF03587"
"PF01655","PF04710"
"PF01655","PF06814"
"PF01655","PF08162"
"PF01656","PF01656"
"PF01656","PF02195"
"PF01656","PF07994"
"PF01658","PF01658"
"PF01658","PF02374"
"PF01658","PF07994"
"PF01661","PF01661"
"PF01661","PF05409"
"PF01663","PF01663"
"PF01663","PF03134"
"PF01664","PF01664"
"PF01664","PF07686"
"PF01665","PF01665"
"PF01667","PF01780"
"PF01667","PF01798"
"PF01667","PF01864"
"PF01667","PF01866"
"PF01667","PF01870"
"PF01667","PF01871"
"PF01667","PF01873"
"PF01667","PF01875"
"PF01667","PF01877"
"PF01667","PF01896"
"PF01667","PF01902"
"PF01667","PF01907"
"PF01667","PF01912"
"PF01667","PF01916"
"PF01667","PF01920"
"PF01667","PF01922"
"PF01667","PF01946"
"PF01667","PF01971"
"PF01667","PF01974"
"PF01667","PF01981"
"PF01667","PF01982"
"PF01667","PF01984"
"PF01667","PF02002"
"PF01667","PF02005"
"PF01667","PF02006"
"PF01667","PF02150"
"PF01667","PF02359"
"PF01667","PF02475"
"PF01667","PF02598"
"PF01667","PF02676"
"PF01667","PF02732"
"PF01667","PF02933"
"PF01667","PF02996"
"PF01667","PF03029"
"PF01667","PF03297"
"PF01667","PF03367"
"PF01667","PF03463"
"PF01667","PF03464"
"PF01667","PF03465"
"PF01667","PF03587"
"PF01668","PF01746"
"PF01668","PF01765"
"PF01668","PF01790"
"PF01668","PF01795"
"PF01668","PF01807"
"PF01668","PF02096"
"PF01668","PF02224"
"PF01668","PF02357"
"PF01668","PF02367"
"PF01668","PF02390"
"PF01668","PF02527"
"PF01668","PF02575"
"PF01668","PF02739"
"PF01668","PF02767"
"PF01668","PF02768"
"PF01668","PF02873"
"PF01668","PF02904"
"PF01668","PF02911"
"PF01668","PF03033"
"PF01668","PF03118"
"PF01668","PF03120"
"PF01668","PF03461"
"PF01668","PF03462"
"PF01668","PF03471"
"PF01668","PF03602"
"PF01668","PF03652"
"PF01668","PF03717"
"PF01668","PF03772"
"PF01668","PF03796"
"PF01668","PF03840"
"PF01670","PF01670"
"PF01674","PF01674"
"PF01676","PF01676"
"PF01676","PF06415"
"PF01676","PF10143"
"PF01678","PF01678"
"PF01678","PF05173"
"PF01679","PF01851"
"PF01679","PF03983"
"PF01679","PF04366"
"PF01679","PF05739"
"PF01680","PF01680"
"PF01680","PF01749"
"PF01680","PF01965"
"PF01680","PF05690"
"PF01680","PF07685"
"PF01680","PF08477"
"PF01683","PF02363"
"PF01683","PF06493"
"PF01683","PF07645"
"PF01686","PF01686"
"PF01687","PF01687"
"PF01687","PF01765"
"PF01687","PF02096"
"PF01687","PF02390"
"PF01687","PF02772"
"PF01687","PF02773"
"PF01687","PF03462"
"PF01687","PF06574"
"PF01687","PF08162"
"PF01689","PF01689"
"PF01694","PF01694"
"PF01694","PF01979"
"PF01694","PF02205"
"PF01694","PF02668"
"PF01694","PF03322"
"PF01694","PF12122"
"PF01695","PF01695"
"PF01696","PF06931"
"PF01699","PF03160"
"PF01699","PF03733"
"PF01700","PF01700"
"PF01701","PF02507"
"PF01702","PF01702"
"PF01704","PF01704"
"PF01706","PF01706"
"PF01709","PF01715"
"PF01709","PF01743"
"PF01709","PF01746"
"PF01709","PF01765"
"PF01709","PF01790"
"PF01709","PF01795"
"PF01709","PF01807"
"PF01709","PF02096"
"PF01709","PF02390"
"PF01709","PF02576"
"PF01709","PF02739"
"PF01709","PF02911"
"PF01709","PF03054"
"PF01709","PF03120"
"PF01709","PF03462"
"PF01709","PF03796"
"PF01712","PF01712"
"PF01713","PF01713"
"PF01715","PF01715"
"PF01715","PF01743"
"PF01715","PF01745"
"PF01715","PF01746"
"PF01715","PF01765"
"PF01715","PF01782"
"PF01715","PF01790"
"PF01715","PF01795"
"PF01715","PF01807"
"PF01715","PF02096"
"PF01715","PF02357"
"PF01715","PF02367"
"PF01715","PF02390"
"PF01715","PF02410"
"PF01715","PF02473"
"PF01715","PF02739"
"PF01715","PF02767"
"PF01715","PF02768"
"PF01715","PF02801"
"PF01715","PF02873"
"PF01715","PF02911"
"PF01715","PF02912"
"PF01715","PF03033"
"PF01715","PF03054"
"PF01715","PF03120"
"PF01715","PF03147"
"PF01715","PF03461"
"PF01715","PF03462"
"PF01715","PF03471"
"PF01715","PF03602"
"PF01715","PF03717"
"PF01715","PF03796"
"PF01715","PF03840"
"PF01716","PF06514"
"PF01717","PF01717"
"PF01717","PF08267"
"PF01719","PF01719"
"PF01725","PF01725"
"PF01725","PF05669"
"PF01726","PF01726"
"PF01727","PF01732"
"PF01728","PF01728"
"PF01728","PF02777"
"PF01728","PF02832"
"PF01728","PF02939"
"PF01728","PF04387"
"PF01729","PF01729"
"PF01729","PF01749"
"PF01729","PF02540"
"PF01729","PF02749"
"PF01729","PF02985"
"PF01729","PF03810"
"PF01730","PF01730"
"PF01735","PF01735"
"PF01735","PF01822"
"PF01735","PF01992"
"PF01737","PF02533"
"PF01737","PF05969"
"PF01738","PF01738"
"PF01738","PF08271"
"PF01739","PF03705"
"PF01740","PF01740"
"PF01740","PF02518"
"PF01740","PF02735"
"PF01741","PF01741"
"PF01742","PF01742"
"PF01742","PF05739"
"PF01742","PF07686"
"PF01742","PF07952"
"PF01743","PF01743"
"PF01743","PF01746"
"PF01743","PF01765"
"PF01743","PF01782"
"PF01743","PF01790"
"PF01743","PF01795"
"PF01743","PF01807"
"PF01743","PF01842"
"PF01743","PF01909"
"PF01743","PF01966"
"PF01743","PF02096"
"PF01743","PF02357"
"PF01743","PF02367"
"PF01743","PF02390"
"PF01743","PF02410"
"PF01743","PF02473"
"PF01743","PF02732"
"PF01743","PF02739"
"PF01743","PF02767"
"PF01743","PF02768"
"PF01743","PF02801"
"PF01743","PF02873"
"PF01743","PF02911"
"PF01743","PF02912"
"PF01743","PF03033"
"PF01743","PF03054"
"PF01743","PF03120"
"PF01743","PF03147"
"PF01743","PF03461"
"PF01743","PF03462"
"PF01743","PF03471"
"PF01743","PF03602"
"PF01743","PF03717"
"PF01743","PF03796"
"PF01743","PF03840"
"PF01745","PF01745"
"PF01746","PF01746"
"PF01746","PF01765"
"PF01746","PF01782"
"PF01746","PF01790"
"PF01746","PF01795"
"PF01746","PF01807"
"PF01746","PF02096"
"PF01746","PF02224"
"PF01746","PF02357"
"PF01746","PF02367"
"PF01746","PF02390"
"PF01746","PF02410"
"PF01746","PF02473"
"PF01746","PF02527"
"PF01746","PF02575"
"PF01746","PF02739"
"PF01746","PF02767"
"PF01746","PF02768"
"PF01746","PF02873"
"PF01746","PF02904"
"PF01746","PF02911"
"PF01746","PF02912"
"PF01746","PF03033"
"PF01746","PF03054"
"PF01746","PF03118"
"PF01746","PF03120"
"PF01746","PF03461"
"PF01746","PF03462"
"PF01746","PF03471"
"PF01746","PF03602"
"PF01746","PF03652"
"PF01746","PF03717"
"PF01746","PF03772"
"PF01746","PF03796"
"PF01746","PF03840"
"PF01747","PF01747"
"PF01749","PF01749"
"PF01749","PF01784"
"PF01749","PF01833"
"PF01749","PF01909"
"PF01749","PF01916"
"PF01749","PF01946"
"PF01749","PF02127"
"PF01749","PF02136"
"PF01749","PF02197"
"PF01749","PF02548"
"PF01749","PF02581"
"PF01749","PF02749"
"PF01749","PF02800"
"PF01749","PF02812"
"PF01749","PF02985"
"PF01749","PF03332"
"PF01749","PF03725"
"PF01749","PF03727"
"PF01749","PF03803"
"PF01749","PF03810"
"PF01749","PF04446"
"PF01749","PF04926"
"PF01749","PF04928"
"PF01749","PF05983"
"PF01749","PF06732"
"PF01749","PF07992"
"PF01749","PF08068"
"PF01749","PF08240"
"PF01749","PF08282"
"PF01749","PF08423"
"PF01749","PF08477"
"PF01749","PF08506"
"PF01749","PF08542"
"PF01749","PF08544"
"PF01750","PF01750"
"PF01750","PF01924"
"PF01751","PF01751"
"PF01751","PF01807"
"PF01751","PF01844"
"PF01751","PF02132"
"PF01751","PF02463"
"PF01751","PF02518"
"PF01751","PF02565"
"PF01751","PF02976"
"PF01751","PF03796"
"PF01751","PF04406"
"PF01751","PF06839"
"PF01751","PF08275"
"PF01751","PF10410"
"PF01753","PF01753"
"PF01753","PF02493"
"PF01753","PF03171"
"PF01753","PF04194"
"PF01753","PF07531"
"PF01753","PF07645"
"PF01754","PF02338"
"PF01756","PF01756"
"PF01756","PF02770"
"PF01757","PF02949"
"PF01757","PF03066"
"PF01759","PF01821"
"PF01759","PF01835"
"PF01759","PF07677"
"PF01761","PF01761"
"PF01761","PF01817"
"PF01761","PF02518"
"PF01761","PF02735"
"PF01761","PF04110"
"PF01761","PF06068"
"PF01764","PF01764"
"PF01764","PF03893"
"PF01765","PF01790"
"PF01765","PF01795"
"PF01765","PF01807"
"PF01765","PF02096"
"PF01765","PF02357"
"PF01765","PF02390"
"PF01765","PF02575"
"PF01765","PF02739"
"PF01765","PF02768"
"PF01765","PF02772"
"PF01765","PF02773"
"PF01765","PF02801"
"PF01765","PF02873"
"PF01765","PF02911"
"PF01765","PF03033"
"PF01765","PF03054"
"PF01765","PF03118"
"PF01765","PF03120"
"PF01765","PF03147"
"PF01765","PF03462"
"PF01765","PF03652"
"PF01765","PF03772"
"PF01765","PF03796"
"PF01765","PF08271"
"PF01766","PF01766"
"PF01768","PF01768"
"PF01769","PF01769"
"PF01771","PF01771"
"PF01776","PF01776"
"PF01776","PF03153"
"PF01777","PF03947"
"PF01780","PF01798"
"PF01780","PF01864"
"PF01780","PF01866"
"PF01780","PF01870"
"PF01780","PF01871"
"PF01780","PF01873"
"PF01780","PF01875"
"PF01780","PF01877"
"PF01780","PF01896"
"PF01780","PF01902"
"PF01780","PF01907"
"PF01780","PF01912"
"PF01780","PF01916"
"PF01780","PF01920"
"PF01780","PF01922"
"PF01780","PF01946"
"PF01780","PF01971"
"PF01780","PF01974"
"PF01780","PF01981"
"PF01780","PF01982"
"PF01780","PF01984"
"PF01780","PF02002"
"PF01780","PF02005"
"PF01780","PF02006"
"PF01780","PF02150"
"PF01780","PF02359"
"PF01780","PF02475"
"PF01780","PF02598"
"PF01780","PF02676"
"PF01780","PF02732"
"PF01780","PF02933"
"PF01780","PF02996"
"PF01780","PF03029"
"PF01780","PF03367"
"PF01780","PF03463"
"PF01780","PF03464"
"PF01780","PF03465"
"PF01780","PF03587"
"PF01780","PF03947"
"PF01781","PF01793"
"PF01782","PF01790"
"PF01782","PF01795"
"PF01782","PF01807"
"PF01782","PF02130"
"PF01782","PF02357"
"PF01782","PF02367"
"PF01782","PF02410"
"PF01782","PF02473"
"PF01782","PF02527"
"PF01782","PF02547"
"PF01782","PF02576"
"PF01782","PF02739"
"PF01782","PF02767"
"PF01782","PF02768"
"PF01782","PF02873"
"PF01782","PF02911"
"PF01782","PF02912"
"PF01782","PF03033"
"PF01782","PF03120"
"PF01782","PF03461"
"PF01782","PF03471"
"PF01782","PF03602"
"PF01782","PF03717"
"PF01782","PF03796"
"PF01782","PF03840"
"PF01782","PF05239"
"PF01784","PF01784"
"PF01784","PF08477"
"PF01788","PF02533"
"PF01788","PF05969"
"PF01789","PF01789"
"PF01790","PF01795"
"PF01790","PF01807"
"PF01790","PF02096"
"PF01790","PF02224"
"PF01790","PF02357"
"PF01790","PF02367"
"PF01790","PF02390"
"PF01790","PF02410"
"PF01790","PF02473"
"PF01790","PF02527"
"PF01790","PF02575"
"PF01790","PF02739"
"PF01790","PF02767"
"PF01790","PF02768"
"PF01790","PF02873"
"PF01790","PF02904"
"PF01790","PF02911"
"PF01790","PF02912"
"PF01790","PF03033"
"PF01790","PF03054"
"PF01790","PF03118"
"PF01790","PF03120"
"PF01790","PF03461"
"PF01790","PF03462"
"PF01790","PF03471"
"PF01790","PF03602"
"PF01790","PF03652"
"PF01790","PF03717"
"PF01790","PF03772"
"PF01790","PF03796"
"PF01790","PF03840"
"PF01791","PF01791"
"PF01793","PF01793"
"PF01793","PF01873"
"PF01793","PF02020"
"PF01793","PF03452"
"PF01793","PF03983"
"PF01793","PF04366"
"PF01794","PF03647"
"PF01795","PF01807"
"PF01795","PF02096"
"PF01795","PF02224"
"PF01795","PF02357"
"PF01795","PF02367"
"PF01795","PF02390"
"PF01795","PF02410"
"PF01795","PF02473"
"PF01795","PF02527"
"PF01795","PF02575"
"PF01795","PF02739"
"PF01795","PF02767"
"PF01795","PF02768"
"PF01795","PF02873"
"PF01795","PF02904"
"PF01795","PF02911"
"PF01795","PF02912"
"PF01795","PF03033"
"PF01795","PF03054"
"PF01795","PF03118"
"PF01795","PF03120"
"PF01795","PF03461"
"PF01795","PF03462"
"PF01795","PF03471"
"PF01795","PF03602"
"PF01795","PF03652"
"PF01795","PF03717"
"PF01795","PF03772"
"PF01795","PF03796"
"PF01795","PF03840"
"PF01796","PF01864"
"PF01796","PF01974"
"PF01796","PF01982"
"PF01796","PF02163"
"PF01796","PF02475"
"PF01796","PF02933"
"PF01797","PF01797"
"PF01797","PF04539"
"PF01797","PF04542"
"PF01797","PF04545"
"PF01797","PF04546"
"PF01798","PF01798"
"PF01798","PF01864"
"PF01798","PF01866"
"PF01798","PF01870"
"PF01798","PF01871"
"PF01798","PF01873"
"PF01798","PF01875"
"PF01798","PF01877"
"PF01798","PF01896"
"PF01798","PF01902"
"PF01798","PF01907"
"PF01798","PF01912"
"PF01798","PF01916"
"PF01798","PF01920"
"PF01798","PF01922"
"PF01798","PF01946"
"PF01798","PF01971"
"PF01798","PF01974"
"PF01798","PF01981"
"PF01798","PF01982"
"PF01798","PF01984"
"PF01798","PF02002"
"PF01798","PF02005"
"PF01798","PF02006"
"PF01798","PF02150"
"PF01798","PF02359"
"PF01798","PF02475"
"PF01798","PF02598"
"PF01798","PF02676"
"PF01798","PF02732"
"PF01798","PF02933"
"PF01798","PF02966"
"PF01798","PF02996"
"PF01798","PF03029"
"PF01798","PF03343"
"PF01798","PF03367"
"PF01798","PF03463"
"PF01798","PF03464"
"PF01798","PF03465"
"PF01798","PF03587"
"PF01798","PF08060"
"PF01799","PF02738"
"PF01799","PF03450"
"PF01802","PF01802"
"PF01802","PF03327"
"PF01804","PF01804"
"PF01804","PF03992"
"PF01805","PF03358"
"PF01805","PF12108"
"PF01807","PF01807"
"PF01807","PF02096"
"PF01807","PF02224"
"PF01807","PF02357"
"PF01807","PF02367"
"PF01807","PF02390"
"PF01807","PF02410"
"PF01807","PF02473"
"PF01807","PF02527"
"PF01807","PF02575"
"PF01807","PF02739"
"PF01807","PF02767"
"PF01807","PF02768"
"PF01807","PF02873"
"PF01807","PF02904"
"PF01807","PF02911"
"PF01807","PF02912"
"PF01807","PF03033"
"PF01807","PF03054"
"PF01807","PF03118"
"PF01807","PF03120"
"PF01807","PF03461"
"PF01807","PF03462"
"PF01807","PF03471"
"PF01807","PF03602"
"PF01807","PF03652"
"PF01807","PF03717"
"PF01807","PF03772"
